restaurant,name,category,calories,fat,carbs
Quiznos,Mesquite Chicken (Large),Sandwiches,1190,53,99
Quiznos,California Chicken Club (Small),Sandwiches,530,25,47
Quiznos,Black Angus on Rosemary Parmesan (Regular),Sandwiches,770,30,84
Quiznos,Basil Pesto Chicken (Small),Sandwiches,380,16,3
Quiznos,Harvest Chicken (Wrap),Wraps,820,37,109
Quiznos,Mediterranean Chicken (Small),Salads,390,32,9
Quiznos,Broccoli Cheese (Bread Bowl),Soups,740,22,106
Quiznos,Cinnamon Sugar Cookie,Desserts,510,22,73
Quiznos,Lobster & Seafood Salad (Large),Salads,550,50,18
Quiznos,Turkey Bacon Guacamole,Sandwiches,1160,57,106
Quiznos,Honey Bacon Club (Small),Sandwiches,480,21,51
Quiznos,Pestos (Regular),Sandwiches,770,31,71
Quiznos,Peppercorn Prime Rib (Large),Sandwiches,1110,57,99
Quiznos,Prime Rib Philly (Small),Sandwiches,560,28,50
Quiznos,Chicken Bacon Ranch (Large),Sandwiches,810,39,60
Quiznos,Cobb (Large),Salads,620,52,13
Quiznos,Turkey Club (Slider),Sandwiches,250,10,25
Quiznos,Chicken Noodle (Large),Soups,210,7,26
Quiznos,Triple Play Cheese Melt,Sandwiches,260,11,29
Quiznos,Lobster & Seafood Salad (Small),Salads,350,32,10
Quiznos,Turkey Bacon Guacamole (Regular),Sandwiches,850,42,77
Quiznos,Meatball (Large),Sandwiches,1250,72,104
Quiznos,Pestos (Small),Sandwiches,450,18,44
Quiznos,Peppercorn Prime Rib (Regular),Sandwiches,810,42,72
Quiznos,French Dip (Large),Sandwiches,1200,66,101
Quiznos,Chicken Bacon Ranch (Small),Sandwiches,460,23,34
Quiznos,Cobb (Small),Salads,310,26,7
Quiznos,Smoky Chipotle Turkey (Slider),Sandwiches,250,12,24
Quiznos,Marinara,Sandwiches,260,10,31
Quiznos,Lobster & Seafood Salad Sub (Regular),Sandwiches,760,41,75
Quiznos,Classic Italian (Large),Sandwiches,1150,61,99
Quiznos,Meatball (Small),Sandwiches,590,35,48
Quiznos,Chicken Carbonara (Regular),Sandwiches,920,44,69
Quiznos,California Chicken Club (Large),Sandwiches,1210,54,104
Quiznos,French Dip (Small),Sandwiches,560,30,48
Quiznos,Greek Chicken (Small),Sandwiches,430,21,34
Quiznos,Honey Mustard Chicken  (Large),Salads,720,56,27
Quiznos,Mediterranean Chicken (Wrap),Wraps,1080,71,71
Quiznos,Marshmallow Treat,Desserts,340,8,66
Quiznos,Lobster & Seafood Salad Sub (Large),Sandwiches,1020,57,98
Quiznos,Turkey Bacon Guacamole (Small),Sandwiches,540,27,49
Quiznos,Meatball (Regular),Sandwiches,950,56,77
Quiznos,Chicken Carbonara (Large),Sandwiches,1280,61,95
Quiznos,Peppercorn Prime Rib (Small),Sandwiches,520,26,45
Quiznos,French Dip (Regular),Sandwiches,880,48,74
Quiznos,Greek Chicken (Large),Sandwiches,750,36,60
Quiznos,Honey Mustard Chicken (Wrap),Wraps,1030,64,80
Quiznos,Meatball (Slider),Sandwiches,360,21,28
Quiznos,Monster Meatball,Kid's Meals,330,19,27
Quiznos,Lobster & Seafood Salad Sub (Small),Sandwiches,480,25,47
Quiznos,Classic Italian (Regular),Sandwiches,850,45,72
Quiznos,Ultimate Turkey Club (Large),Sandwiches,990,42,98
Quiznos,Chicken Carbonara (Small),Sandwiches,550,27,43
Quiznos,California Chicken Club (Regular),Sandwiches,870,40,75
Quiznos,Black Angus on Rosemary Parmesan (Large),Sandwiches,1050,41,115
Quiznos,Basil Pesto Chicken (Large),Sandwiches,680,28,5
Quiznos,Honey Mustard Chicken (Small),Salads,360,28,14
Quiznos,Mediterranean Chicken (Large),Salads,770,63,18
Quiznos,Chocolate Brownie,Desserts,400,20,54
Quiznos,6 Meat Deli Stack (Large),Entrees,1060,48,101
Quiznos,Ultimate Turkey Club (Small),Sandwiches,470,20,45
Quiznos,Mesquite Chicken (Regular),Sandwiches,850,38,72
Quiznos,Baja Chicken (Large),Sandwiches,1350,65,113
Quiznos,Black Angus on Rosemary Parmesan (Small),Sandwiches,500,20,52
Quiznos,Little Italy (Large),Sandwiches,790,45,3
Quiznos,Harvest Chicken (Large),Salads,510,29,56
Quiznos,Peppercorn Caesar with Chicken (Wrap),Wraps,1050,70,68
Quiznos,Broccoli Cheese (Large),Soups,270,14,24
Quiznos,Ultimate Chocolate Chunk Cookie,Desserts,500,24,68
Quiznos,Lobster & Seafood Salad (Wrap),Wraps,860,58,71
Quiznos,The Traditional (Small),Sandwiches,450,20,45
Quiznos,Honey Bacon Club (Regular),Sandwiches,770,33,81
Quiznos,Pestos (Large),Sandwiches,1080,43,98
Quiznos,Double Cheese Prime Rib (Small),Sandwiches,520,25,47
Quiznos,Prime Rib Philly (Regular),Sandwiches,890,45,80
Quiznos,Sonoma Turkey (Small),Sandwiches,360,15,35
Quiznos,Cobb (Wrap),Wraps,930,60,66
Quiznos,"Beef, Bacon and Cheddar (Slider)",Sandwiches,260,11,25
Quiznos,Chili (Small),Soups,280,11,27
Quiznos,6 Meat Deli Stack (Small),Entrees,500,23,46
Quiznos,The Traditional (Regular),Sandwiches,720,32,72
Quiznos,Honey Bacon Club (Large),Sandwiches,1080,46,114
Quiznos,Baja Chicken (Small),Sandwiches,590,29,51
Quiznos,Double Cheese Prime Rib (Regular),Sandwiches,810,38,75
Quiznos,Prime Rib Philly (Large),Sandwiches,1110,57,99
Quiznos,Sonoma Turkey (Large),Sandwiches,610,25,61
Quiznos,Peppercorn Caesar with Chicken (Small),Salads,370,31,7
Quiznos,BLT Classic (Slider),Sandwiches,220,9,24
Quiznos,Chili (Large),Soups,430,17,40
Quiznos,6 Meat Deli Stack (Regular),Entrees,780,36,73
Quiznos,The Traditional (Large),Sandwiches,980,44,99
Quiznos,Mesquite Chicken (Small),Sandwiches,510,24,45
Quiznos,Baja Chicken  (Regular),Sandwiches,970,47,82
Quiznos,Double Cheese Prime Rib (Large),Sandwiches,1110,52,102
Quiznos,Little Italy (Small),Sandwiches,480,28,2
Quiznos,Harvest Chicken (Small),Salads,260,14,28
Quiznos,Peppercorn Caesar with Chicken (Large),Salads,740,62,15
Quiznos,Broccoli Cheese (Small),Soups,180,9,17
Quiznos,Chili (Bread Bowl),Soups,840,24,115
Red Robin Gourmet Burgers,All-American Patty Melt,Burgers,1315,98,60
Red Robin Gourmet Burgers,Burnin Love Burger,Burgers,931,60,54
Red Robin Gourmet Burgers,BLTA Croissant,Sandwiches,763,44,56
Red Robin Gourmet Burgers,Jump Starter Cheese Sticks,Appetizers,603,33,48
Red Robin Gourmet Burgers,Creamy Spinach & Artichoke Dip,Appetizers,1117,60,101
Red Robin Gourmet Burgers,Southwest Grilled Chicken Salad,Salads,870,55,43
Red Robin Gourmet Burgers,Triple S Riblets & Chicken Combo,Entrees,1274,59,87
Red Robin Gourmet Burgers,Buffalo Clucks & Fries,Entrees,1696,121,100
Red Robin Gourmet Burgers,Coleslaw,Sides,252,18,23
Red Robin Gourmet Burgers,House Salad,Salads,115,3,10
Red Robin Gourmet Burgers,Rad Garden Burger,Kid's Meals,282,6,40
Red Robin Gourmet Burgers,Kids Raspberry Limeade,Kid's Meals,112,0,29
Red Robin Gourmet Burgers,Kid's Chocolate Milkshake,Kid's Meals,437,16,71
Red Robin Gourmet Burgers,Kids Groovy Smoothie,Kid's Meals,207,2,49
Red Robin Gourmet Burgers,Birthday Sundae,Desserts,376,18,49
Red Robin Gourmet Burgers,Monster Malt Banana,Shakes,815,30,129
Red Robin Gourmet Burgers,Monster Malt Raspberry,Shakes,1105,30,168
Red Robin Gourmet Burgers,Monster Shake Vanilla,Shakes,588,28,83
Red Robin Gourmet Burgers,Cherry Lime Flip,Drinks,260,0,43
Red Robin Gourmet Burgers,Tropical Mai Tai,Drinks,277,0,38
Red Robin Gourmet Burgers,One Great Margarita - Peach,Drinks,291,0,48
Red Robin Gourmet Burgers,Pub Burger,Burgers,957,55,57
Red Robin Gourmet Burgers,Natural Burger,Burgers,571,24,52
Red Robin Gourmet Burgers,Caesar's Chicken Wrap,Wraps,851,43,69
Red Robin Gourmet Burgers,Chili Chili con Queso,Appetizers,1370,88,109
Red Robin Gourmet Burgers,Just-In Quesadilla w/Chicken,Appetizers,1136,60,78
Red Robin Gourmet Burgers,Avo-Cobb-o Salad,Salads,726,37,40
Red Robin Gourmet Burgers,Triple S Riblets & Clucks Combo,Entrees,1241,70,78
Red Robin Gourmet Burgers,Ensenada Chicken Platter 2pc,Entrees,720,38,24
Red Robin Gourmet Burgers,Chicken Tortilla Soup Cup,Soups,207,10,16
Red Robin Gourmet Burgers,Carnival Corn Dog,Kid's Meals,295,12,36
Red Robin Gourmet Burgers,Rad Robin Burger,Kid's Meals,286,12,28
Red Robin Gourmet Burgers,Kid's Root Beer Float,Kid's Meals,138,3,30
Red Robin Gourmet Burgers,Kid's Banana Malt,Kid's Meals,471,18,73
Red Robin Gourmet Burgers,Kid's Vanilla Milkshake,Kid's Meals,323,15,45
Red Robin Gourmet Burgers,Peach Iced Tea,Drinks,103,0,26
Red Robin Gourmet Burgers,Classic Banana Malt,Shakes,471,18,73
Red Robin Gourmet Burgers,Monster Malt Strawberry,Shakes,749,30,113
Red Robin Gourmet Burgers,Monster Rookie Magic Shake,Shakes,883,40,127
Red Robin Gourmet Burgers,Classic Mojito,Drinks,240,0,40
Red Robin Gourmet Burgers,Bailey's Irish Cream Shake,Drinks,381,17,40
Red Robin Gourmet Burgers,Gold Margarita - Mango,Drinks,390,0,74
Red Robin Gourmet Burgers,The Banzai Burger®,Burgers,1037,62,68
Red Robin Gourmet Burgers,Whiskey River BBQ Chicken Sandwich,Sandwiches,959,51,72
Red Robin Gourmet Burgers,Whiskey River BBQ Chicken Wrap,Wraps,1120,62,83
Red Robin Gourmet Burgers,Jump Starter Jalapeno Coins,Appetizers,773,61,49
Red Robin Gourmet Burgers,Just-In Quesadilla Vegetarian,Appetizers,938,53,77
Red Robin Gourmet Burgers,Crispy Chicken Tender Salad,Salads,1450,97,86
Red Robin Gourmet Burgers,Clam Strips,Seafood,1440,84,139
Red Robin Gourmet Burgers,Ensenada Chicken Platter 1pc,Entrees,579,36,24
Red Robin Gourmet Burgers,"Clam Chowder Soup, Cup",Soups,347,22,25
Red Robin Gourmet Burgers,Cheesy Mac 'n Cheesy,Kid's Meals,420,22,42
Red Robin Gourmet Burgers,Rad Turkey Burger,Kid's Meals,403,22,29
Red Robin Gourmet Burgers,Kid's Apple Slices,Kid's Meals,20,0,8
Red Robin Gourmet Burgers,Kid's Chocolate Malt,Kid's Meals,509,18,83
Red Robin Gourmet Burgers,Kid's Strawberry Milkshake,Kid's Meals,334,15,48
Red Robin Gourmet Burgers,Freckled Lemonade,Drinks,126,0,32
Red Robin Gourmet Burgers,Classic Chocolate Malt,Shakes,509,18,83
Red Robin Gourmet Burgers,Monster Malt Vanilla,Shakes,757,31,113
Red Robin Gourmet Burgers,Classic Vanilla Milkshake,Shakes,323,15,45
Red Robin Gourmet Burgers,Electric Watermelon,Drinks,360,0,47
Red Robin Gourmet Burgers,Strawberry Daiquiri,Drinks,225,0,35
Red Robin Gourmet Burgers,Gold Margarita - Frozen,Drinks,169,0,18
Red Robin Gourmet Burgers,Bleu Ribbon Burger,Burgers,1001,57,70
Red Robin Gourmet Burgers,Chicken Caprese Sandwich,Sandwiches,676,29,52
Red Robin Gourmet Burgers,Crispy Arctic Cod Sandwich,Sandwiches,608,29,62
Red Robin Gourmet Burgers,Guacamole & Salsa with Chips,Appetizers,780,46,87
Red Robin Gourmet Burgers,Nacho Ordinary Chili Nachos w/Chicken,Appetizers,2090,131,133
Red Robin Gourmet Burgers,Mighty Caesar w/ Grilled Chicken Salad,Salads,800,47,43
Red Robin Gourmet Burgers,Southwest Chicken Pasta,Entrees,1170,45,128
Red Robin Gourmet Burgers,Jumbo Shrimp & Slaw Platter,Entrees,1256,56,148
Red Robin Gourmet Burgers,"French Onion Soup, Cup",Soups,254,13,22
Red Robin Gourmet Burgers,Chick-Chick-Chicken Fingers Kid's Meal,Kid's Meals,372,22,19
Red Robin Gourmet Burgers,Red Robinetti Spaghetti,Kid's Meals,297,2,56
Red Robin Gourmet Burgers,Kid's Steak Fries,Kid's Meals,217,9,30
Red Robin Gourmet Burgers,Kid's Peach Malt,Kid's Meals,471,18,73
Red Robin Gourmet Burgers,Kid's Banana Milkshake,Kid's Meals,378,15,59
Red Robin Gourmet Burgers,Freckled Lemonade Light,Drinks,68,0,17
Red Robin Gourmet Burgers,Classic Peach Malt,Shakes,471,18,73
Red Robin Gourmet Burgers,Monster Shake Banana,Shakes,646,27,99
Red Robin Gourmet Burgers,Classic Strawberry Milkshake,Shakes,334,15,48
Red Robin Gourmet Burgers,Flat On Your Beak,Drinks,280,0,31
Red Robin Gourmet Burgers,Peach Daiquiri,Drinks,255,0,45
Red Robin Gourmet Burgers,One Great Margarita-Mango,Drinks,395,0,73
Red Robin Gourmet Burgers,Royal Red Robin Burger®,Burgers,1126,83,52
Red Robin Gourmet Burgers,Simply Grilled Chicken Sandwich,Sandwiches,420,8,51
Red Robin Gourmet Burgers,Grilled Salmon Sandwich,Sandwiches,569,22,52
Red Robin Gourmet Burgers,Towering Onion Rings®,Appetizers,1770,112,171
Red Robin Gourmet Burgers,Nacho Ordinary Chili Nachos,Appetizers,1963,129,132
Red Robin Gourmet Burgers,Mighty Caesar w/ Blackened Chicken Salad,Salads,800,47,43
Red Robin Gourmet Burgers,Southwest Pasta w/o Chicken,Entrees,1030,42,128
Red Robin Gourmet Burgers,Red Robin Steak Fries,Sides,434,18,60
Red Robin Gourmet Burgers,Red's Homemade Chili Chili™ - Cup,Soups,276,16,13
Red Robin Gourmet Burgers,Chick-n-Cheese Quesadilla,Kid's Meals,568,26,33
Red Robin Gourmet Burgers,Red's Cheese Pizza,Kid's Meals,605,27,58
Red Robin Gourmet Burgers,Kid's Side Baby Carrots & Ranch,Kid's Meals,300,30,6
Red Robin Gourmet Burgers,Kid's Raspberry Malt,Kid's Meals,666,18,99
Red Robin Gourmet Burgers,Kid's Raspberry Milkshake,Kid's Meals,271,15,33
Red Robin Gourmet Burgers,Raspberry Iced Tea,Drinks,103,0,26
Red Robin Gourmet Burgers,Classic Raspberry Malt,Shakes,666,18,99
Red Robin Gourmet Burgers,Monster Shake Chocolate,Shakes,735,28,118
Red Robin Gourmet Burgers,Classic Banana Milkshake,Shakes,378,15,59
Red Robin Gourmet Burgers,Strawberry Lemon Vojito,Drinks,240,0,29
Red Robin Gourmet Burgers,Banana Daiquiri,Drinks,353,0,66
Red Robin Gourmet Burgers,Platinum Patron Margarita,Drinks,180,0,19
Red Robin Gourmet Burgers,Gourmet Cheeseburger,Burgers,934,60,54
Red Robin Gourmet Burgers,Teriyaki Chicken Sandwich,Sandwiches,900,47,65
Red Robin Gourmet Burgers,Grilled Turkey Burger,Burgers,642,37,50
Red Robin Gourmet Burgers,Triple S Riblet Appetizer,Appetizers,884,47,62
Red Robin Gourmet Burgers,RR's Buzzard Wings®,Appetizers,1076,84,4
Red Robin Gourmet Burgers,Mighty Caesar w/ Grilled Salmon Salad,Salads,865,51,43
Red Robin Gourmet Burgers,Triple S Riblet & Classic Creamy Mac n Cheese,Entrees,1921,117,121
Red Robin Gourmet Burgers,Steamed Carrots,Sides,40,0,9
Red Robin Gourmet Burgers,Chicken Tortilla Soup Bowl,Soups,414,20,32
Red Robin Gourmet Burgers,Grilled Cheesewich,Kid's Meals,430,29,31
Red Robin Gourmet Burgers,Red's Pizzeria Pizza,Kid's Meals,690,35,58
Red Robin Gourmet Burgers,Kid's Melon Wedges,Kid's Meals,61,0,15
Red Robin Gourmet Burgers,Kid's Strawberry Malt,Kid's Meals,426,18,62
Red Robin Gourmet Burgers,Kid's Peach Milkshake,Kid's Meals,378,15,59
Red Robin Gourmet Burgers,Pomegranate Iced Tea,Drinks,96,0,23
Red Robin Gourmet Burgers,Classic Strawberry Malt,Shakes,426,18,62
Red Robin Gourmet Burgers,Classic Rookie Magic Shake,Shakes,586,27,83
Red Robin Gourmet Burgers,Classic Raspberry Milkshake,Shakes,271,15,33
Red Robin Gourmet Burgers,T.N.T.,Drinks,240,0,28
Red Robin Gourmet Burgers,Raspberry Daiquiri,Drinks,550,0,82
Red Robin Gourmet Burgers,Ultimate Margarita - Rocks,Drinks,189,0,20
Red Robin Gourmet Burgers,Red Robin Bacon Cheeseburger,Burgers,1036,69,52
Red Robin Gourmet Burgers,Bruschetta Chicken Sandwich,Sandwiches,671,30,55
Red Robin Gourmet Burgers,Garden Burger,Burgers,479,13,74
Red Robin Gourmet Burgers,Jump Starter Kettle-Cooked Chips,Appetizers,725,56,50
Red Robin Gourmet Burgers,Apple Harvest Chicken Salad,Salads,812,44,64
Red Robin Gourmet Burgers,Mighty Caesar Salad,Salads,648,44,43
Red Robin Gourmet Burgers,Reds Nantucket Seafood Scatter,Seafood,1139,69,87
Red Robin Gourmet Burgers,Classic Creamy Mac n Cheese,Sides,410,25,28
Red Robin Gourmet Burgers,"Clam Chowder Soup, Bowl",Soups,695,43,50
Red Robin Gourmet Burgers,Chick On A Stick,Kid's Meals,152,4,0
Red Robin Gourmet Burgers,Kid's Chocolate Milk,Kid's Meals,274,9,39
Red Robin Gourmet Burgers,Kid's Side Salad,Kid's Meals,38,1,7
Red Robin Gourmet Burgers,Kid's Vanilla Malt,Kid's Meals,414,18,60
Red Robin Gourmet Burgers,Hot Fudge Sundae,Desserts,800,36,111
Red Robin Gourmet Burgers,Very Berry Raspberry Limeade,Drinks,202,0,50
Red Robin Gourmet Burgers,Classic Vanilla Malt,Shakes,414,18,60
Red Robin Gourmet Burgers,Monster Shake Mint Brownie,Shakes,848,42,120
Red Robin Gourmet Burgers,Classic Peach Milkshake,Shakes,378,15,59
Red Robin Gourmet Burgers,Screaming Red Zombie,Drinks,280,0,32
Red Robin Gourmet Burgers,One Great Margarita-Frozen,Drinks,197,0,24
Red Robin Gourmet Burgers,Gold Margarita - Rocks,Drinks,174,0,20
Red Robin Gourmet Burgers,Sautéed 'Shroom Burger,Burgers,961,56,58
Red Robin Gourmet Burgers,Crispy Chicken Sandwich,Sandwiches,912,54,70
Red Robin Gourmet Burgers,Lettuce-Wrap Your Burger,Burgers,422,27,8
Red Robin Gourmet Burgers,Jump Starter Mushrooms,Appetizers,320,12,44
Red Robin Gourmet Burgers,Grilled Chicken alla Caprese,Salads,646,34,35
Red Robin Gourmet Burgers,Classic Creamy Mac 'N' Cheese,Entrees,1230,73,91
Red Robin Gourmet Burgers,Prime Rib Dip,Entrees,1008,55,74
Red Robin Gourmet Burgers,Steamed Broccoli,Sides,30,0,6
Red Robin Gourmet Burgers,"French Onion Soup, Bowl",Soups,508,25,45
Red Robin Gourmet Burgers,Parmesan Noodles,Kid's Meals,427,24,43
Red Robin Gourmet Burgers,Kid's Milk,Kid's Meals,220,12,16
Red Robin Gourmet Burgers,Kid's Mandarin Oranges,Kid's Meals,28,0,7
Red Robin Gourmet Burgers,Kid's Strawberry Smoothie,Kid's Meals,122,0,30
Red Robin Gourmet Burgers,Hot Apple Crisp,Desserts,784,13,165
Red Robin Gourmet Burgers,Hawaiian Heart Throb Smoothie,Shakes,431,3,100
Red Robin Gourmet Burgers,Classic Mint Brownie Shake,Shakes,479,24,66
Red Robin Gourmet Burgers,Monster Shake Peach,Shakes,646,27,99
Red Robin Gourmet Burgers,Kahlua Jamaican Shake,Shakes,313,11,38
Red Robin Gourmet Burgers,Nuclear Ice Tea,Drinks,280,0,24
Red Robin Gourmet Burgers,One Great Margarita - Rocks,Drinks,191,0,22
Red Robin Gourmet Burgers,Gold Margarita - Strawberry,Drinks,203,0,25
Red Robin Gourmet Burgers,Guacamole Bacon Burger,Burgers,1052,64,56
Red Robin Gourmet Burgers,California Chicken Sandwich,Sandwiches,829,43,53
Red Robin Gourmet Burgers,Vegan Boca Burger,Burgers,546,21,62
Red Robin Gourmet Burgers,Jump Starter Zucchini,Appetizers,435,39,15
Red Robin Gourmet Burgers,Mighty Caesar w/ Blackened Salmon Salad,Salads,790,48,43
Red Robin Gourmet Burgers,Triple S Riblet Basket,Entrees,1430,85,59
Red Robin Gourmet Burgers,Arctic Cod Fish & Chips,Entrees,1117,67,83
Red Robin Gourmet Burgers,Kettle-Cooked Chips,Sides,725,56,50
Red Robin Gourmet Burgers,Red's Homemade Chili Chili™ - Bowl,Soups,551,32,26
Red Robin Gourmet Burgers,Rad Vegan Boca Burger,Kid's Meals,289,4,39
Red Robin Gourmet Burgers,Kid's Freckled Lemonade,Kid's Meals,80,0,21
Red Robin Gourmet Burgers,Kid's Side Broccoli,Kid's Meals,20,0,4
Red Robin Gourmet Burgers,Kid's Rookie Magic Milkshake,Kid's Meals,586,27,83
Red Robin Gourmet Burgers,Mountain High Mudd Pie,Desserts,1373,63,184
Red Robin Gourmet Burgers,Groovy Smoothie,Shakes,314,2,76
Red Robin Gourmet Burgers,Monster Malt Chocolate,Shakes,904,31,148
Red Robin Gourmet Burgers,Monster Shake Raspberry,Shakes,936,27,138
Red Robin Gourmet Burgers,Jungle Shake,Shakes,453,15,56
Red Robin Gourmet Burgers,Absolut Lemonade,Drinks,202,0,31
Red Robin Gourmet Burgers,One Great Margarita - Strawberry,Drinks,251,0,36
Red Robin Gourmet Burgers,Gold Margarita - Raspberry,Drinks,463,0,67
Red Robin Gourmet Burgers,Wiskey River BBQ Burger,Burgers,1119,68,72
Red Robin Gourmet Burgers,A.1.® Peppercorn Burger,Burgers,1029,59,69
Red Robin Gourmet Burgers,Blackened Chicken Sandwich,Sandwiches,686,33,52
Red Robin Gourmet Burgers,Jump Starter Onion Rings,Appetizers,653,38,71
Red Robin Gourmet Burgers,Jump Starter Clam Strips,Appetizers,670,50,42
Red Robin Gourmet Burgers,Simply Grilled Chicken Salad,Salads,567,22,45
Red Robin Gourmet Burgers,Clucks & Shrimp Combo,Entrees,1067,70,69
Red Robin Gourmet Burgers,Clucks & Fries,Entrees,1452,92,100
Red Robin Gourmet Burgers,Melon Wedges,Sides,61,0,15
Red Robin Gourmet Burgers,Side Caesar Salad,Salads,313,21,21
Red Robin Gourmet Burgers,Rad Chicken Burger,Kid's Meals,302,6,28
Red Robin Gourmet Burgers,Kid's Freckled Lemonade light,Kid's Meals,31,0,8
Red Robin Gourmet Burgers,Kid's Mint Brownie Shake,Kid's Meals,479,24,66
Red Robin Gourmet Burgers,Kids Hawaiian Heart Throb Smoothie,Kid's Meals,300,2,69
Red Robin Gourmet Burgers,Kid's Sundae,Kid's Meals,376,18,49
Red Robin Gourmet Burgers,Classic Chocolate Milkshake,Shakes,437,16,71
Red Robin Gourmet Burgers,Monster Malt Peach,Shakes,815,30,129
Red Robin Gourmet Burgers,Monster Shake Strawberry,Shakes,579,27,83
Red Robin Gourmet Burgers,Absolutely Absolut Freckled Lemonade,Drinks,350,0,39
Red Robin Gourmet Burgers,Sand In Your Shorts,Drinks,357,0,51
Red Robin Gourmet Burgers,One Great Margarita - Raspberry,Drinks,576,0,83
Red Robin Gourmet Burgers,Gold Margarita - Peach,Drinks,274,0,45
Romano's Macaroni Grill,Goat Cheese Peppadew Peppers ,Appetizers,360,18,42
Romano's Macaroni Grill,Caprese Panini ,Sandwiches,920,61,62
Romano's Macaroni Grill,Roasted Mushroom Soup ,Entrees,220,10,18
Romano's Macaroni Grill,Caprese ,Appetizers,480,40,10
Romano's Macaroni Grill,"Mac & Cheese Bites, Truffle Dip ",Appetizers,990,78,45
Romano's Macaroni Grill,Ricotta Meatball Sliders ,Sandwiches,740,45,62
Romano's Macaroni Grill,Sausage & Kale Soup ,Entrees,170,8,14
Romano's Macaroni Grill,Parmesan Fries ,Appetizers,790,57,61
Romano's Macaroni Grill,Side Of Parmesan Fries ,Sandwiches,700,48,59
Romano's Macaroni Grill,Fresh Greens Salad (Includes Dressing) ,Entrees,110,8,9
Romano's Macaroni Grill,Salad Sampler (Includes Dressing) ,Salads,1030,80,36
Romano's Macaroni Grill,Wild Mushroom & Goat Cheese Flatbread ,Pizzas,910,46,83
Romano's Macaroni Grill,Fettuccine Alfredo With Shrimp ,Entrees,1350,87,91
Romano's Macaroni Grill,Chicken & Mushroom Cannelloni ,Entrees,780,68,39
Romano's Macaroni Grill,Parmesan-Crusted Sole ,Entrees,1550,104,99
Romano's Macaroni Grill,Whole Wheat Fettuccine ,Entrees,490,7,88
Romano's Macaroni Grill,Fresh Spinach ,Entrees,5,0,1
Romano's Macaroni Grill,Shrimp ,Entrees,180,15,0
Romano's Macaroni Grill,Gelato: Dark Chocolate ,Desserts,260,12,36
Romano's Macaroni Grill,Pomegranate Italian Soda ,Drinks,130,0,31
Romano's Macaroni Grill,Margarita Prima ,Drinks,440,0,52
Romano's Macaroni Grill,Baked Prosciutto & Mozzarella ,Appetizers,800,46,53
Romano's Macaroni Grill,Stuffed Mushrooms ,Appetizers,640,66,21
Romano's Macaroni Grill,Side Fresh Greens Salad (Includes Dressing) ,Sandwiches,110,8,9
Romano's Macaroni Grill,Capellini Pomodoro ,Entrees,340,11,55
Romano's Macaroni Grill,Lentil Soup ,Soups,440,12,28
Romano's Macaroni Grill,Eggplant Quadratini ,Entrees,910,33,115
Romano's Macaroni Grill,Lobster Ravioli ,Entrees,710,41,39
Romano's Macaroni Grill,Chicken Parmesan ,Entrees,940,57,74
Romano's Macaroni Grill,Pan-Roasted Pork Chop ,Entrees,1370,91,58
Romano's Macaroni Grill,Arrabbiata Sauce ,Entrees,230,11,21
Romano's Macaroni Grill,Roasted Peppers ,Entrees,5,0,2
Romano's Macaroni Grill,Chicken Strips With Fries ,Kid's Meals,650,37,58
Romano's Macaroni Grill,Homemade Chocolate Cake ,Desserts,990,56,114
Romano's Macaroni Grill,San Pellegrino® Sparkling Mineral Water ,Drinks,0,0,0
Romano's Macaroni Grill,Calamari Fritti ,Appetizers,850,51,58
Romano's Macaroni Grill,Spicy Herb-Roasted Mussels ,Appetizers,1240,66,92
Romano's Macaroni Grill,Half Roasted Turkey ,Entrees,300,13,26
Romano's Macaroni Grill,Whole Wheat Fettuccine ,Entrees,530,23,52
Romano's Macaroni Grill,Sausage & Kale Soup ,Soups,170,8,14
Romano's Macaroni Grill,Pesto Spaghetti ,Entrees,1140,55,103
Romano's Macaroni Grill,Mom’S Ricotta Meatballs & Spaghetti (Bolognese) ,Entrees,1190,70,95
Romano's Macaroni Grill,Chicken Under A Brick ,Entrees,1440,115,24
Romano's Macaroni Grill,Capellini ,Entrees,340,6,61
Romano's Macaroni Grill,Bolognese Sauce ,Entrees,430,25,20
Romano's Macaroni Grill,Snap Peas ,Entrees,10,0,2
Romano's Macaroni Grill,Grilled Chicken & Pasta ,Kid's Meals,350,6,43
Romano's Macaroni Grill,New York Style Cheesecake ,Desserts,760,52,61
Romano's Macaroni Grill,Ginger Root Soda ,Drinks,150,2,36
Romano's Macaroni Grill,Bruschetta Crostini ,Appetizers,460,34,30
Romano's Macaroni Grill,"Shrimp, Cannellini Bean & Avocado Crostini ",Appetizers,650,47,41
Romano's Macaroni Grill,Half Caprese Panini ,Entrees,460,31,31
Romano's Macaroni Grill,Carmela’S Chicken ,Entrees,460,15,56
Romano's Macaroni Grill,Roasted Mushroom Soup ,Soups,220,10,18
Romano's Macaroni Grill,Pasta Di Mare ,Entrees,1320,58,118
Romano's Macaroni Grill,Mama’S Trio ,Entrees,1510,98,96
Romano's Macaroni Grill,Chicken Scaloppine ,Entrees,1180,81,55
Romano's Macaroni Grill,Veal Saltimbocca ,Entrees,1320,73,81
Romano's Macaroni Grill,Basil Pesto Sauce ,Entrees,560,59,4
Romano's Macaroni Grill,Roasted Tomatoes ,Entrees,15,1,1
Romano's Macaroni Grill,Chicken Strips With Salad ,Kid's Meals,470,32,22
